main,description,temp,visibility,wind_speed,wind_direction,clouds,datetime
Clouds,broken clouds,279.84,10000.0,4.12,70.0,75.0,1677850621
Clouds,broken clouds,279.84,10000.0,4.12,70.0,75.0,1677850922
Clouds,broken clouds,279.84,10000.0,4.12,70.0,75.0,1677851223
Clouds,broken clouds,279.84,10000.0,4.12,70.0,75.0,1677851524
Clouds,broken clouds,279.84,10000.0,4.12,70.0,75.0,1677851825
Clouds,broken clouds,279.84,10000.0,4.12,70.0,75.0,1677852126
Clouds,broken clouds,280.04,10000.0,4.12,70.0,75.0,1677852427
Clouds,broken clouds,279.99,10000.0,4.12,70.0,75.0,1677852728
Clouds,broken clouds,279.99,10000.0,4.12,70.0,75.0,1677853029
Drizzle,light intensity drizzle,280.08,10000.0,4.12,70.0,75.0,1677853330
Drizzle,light intensity drizzle,280.08,10000.0,4.12,70.0,75.0,1677853631
Drizzle,light intensity drizzle,280.04,10000.0,4.12,70.0,75.0,1677853932
Drizzle,light intensity drizzle,280.12,10000.0,4.12,70.0,75.0,1677854234
Drizzle,light intensity drizzle,280.12,10000.0,4.12,70.0,75.0,1677854535
Clouds,broken clouds,279.99,10000.0,4.12,80.0,75.0,1677854835
Clouds,broken clouds,279.82,10000.0,4.12,80.0,75.0,1677855136
Clouds,broken clouds,279.82,10000.0,4.12,80.0,75.0,1677855437
Clouds,broken clouds,279.82,10000.0,4.12,80.0,75.0,1677855738
Clouds,broken clouds,279.82,10000.0,4.12,80.0,75.0,1677856039
Clouds,broken clouds,279.52,10000.0,4.12,80.0,75.0,1677856340
Clouds,broken clouds,279.58,10000.0,4.12,80.0,75.0,1677856641
Clouds,broken clouds,279.63,10000.0,4.02,80.0,75.0,1677856942
Clouds,broken clouds,279.63,10000.0,4.02,80.0,75.0,1677857243
Clouds,broken clouds,279.63,10000.0,4.02,80.0,75.0,1677857544
Clouds,broken clouds,279.67,10000.0,3.6,90.0,75.0,1677857845
Clouds,broken clouds,279.67,10000.0,3.6,90.0,75.0,1677858146
Clouds,broken clouds,279.6,10000.0,4.02,80.0,75.0,1677858447
Clouds,broken clouds,279.6,10000.0,4.02,80.0,75.0,1677858748
Clouds,broken clouds,279.67,10000.0,2.57,80.0,75.0,1677859049
Clouds,broken clouds,279.67,10000.0,2.57,80.0,75.0,1677859351
Clouds,broken clouds,279.67,10000.0,2.57,80.0,75.0,1677859652
Clouds,broken clouds,279.67,10000.0,2.57,80.0,75.0,1677859953
Clouds,broken clouds,279.67,10000.0,2.57,80.0,75.0,1677860254
Clouds,broken clouds,279.67,10000.0,2.57,80.0,75.0,1677860555
Clouds,broken clouds,279.77,10000.0,4.12,70.0,75.0,1677860856
Clouds,broken clouds,279.63,10000.0,4.12,70.0,75.0,1677861157
Clouds,broken clouds,279.63,10000.0,4.12,70.0,75.0,1677861458
Clouds,broken clouds,279.63,10000.0,4.12,70.0,75.0,1677861759
Clouds,broken clouds,279.63,10000.0,4.12,70.0,75.0,1677862060
Clouds,broken clouds,279.46,10000.0,3.09,100.0,75.0,1677862361
Clouds,broken clouds,279.46,10000.0,3.09,100.0,75.0,1677862662
Clouds,broken clouds,279.3,10000.0,3.09,100.0,75.0,1677862963
Clouds,broken clouds,279.3,10000.0,3.09,100.0,75.0,1677863264
Clouds,broken clouds,279.3,10000.0,3.09,100.0,75.0,1677863565
Clouds,broken clouds,279.3,10000.0,3.09,100.0,75.0,1677863866
Clouds,broken clouds,279.1,10000.0,4.12,100.0,75.0,1677864167
Clouds,broken clouds,279.1,10000.0,4.12,100.0,75.0,1677864468
Clouds,broken clouds,279.1,10000.0,4.12,100.0,75.0,1677864769
Clouds,broken clouds,278.98,10000.0,4.12,100.0,75.0,1677865069
Clouds,broken clouds,278.93,10000.0,4.12,100.0,75.0,1677865370
Clouds,broken clouds,278.93,10000.0,2.57,70.0,75.0,1677865671
Clouds,broken clouds,278.99,10000.0,2.57,70.0,75.0,1677865972
Clouds,broken clouds,278.99,10000.0,2.57,70.0,75.0,1677866273
Clouds,broken clouds,278.99,10000.0,2.57,70.0,75.0,1677866574
Clouds,broken clouds,278.99,10000.0,2.57,70.0,75.0,1677866875
Clouds,broken clouds,278.93,10000.0,2.06,80.0,75.0,1677867177
Clouds,broken clouds,278.68,10000.0,3.09,80.0,75.0,1677867477
Clouds,broken clouds,278.68,10000.0,3.09,80.0,75.0,1677867779
Clouds,broken clouds,278.68,10000.0,3.09,80.0,75.0,1677868079
Clouds,broken clouds,278.68,10000.0,3.09,80.0,75.0,1677868381
Clouds,broken clouds,278.61,10000.0,3.09,80.0,75.0,1677868682
Clouds,broken clouds,278.68,10000.0,3.09,80.0,75.0,1677868983
Clouds,broken clouds,278.61,10000.0,3.09,80.0,75.0,1677869284
Clouds,broken clouds,278.58,10000.0,3.09,80.0,75.0,1677869585
Clouds,broken clouds,278.58,10000.0,3.09,80.0,75.0,1677869886
Clouds,broken clouds,278.58,10000.0,3.09,80.0,75.0,1677870187
Clouds,broken clouds,278.58,10000.0,3.09,80.0,75.0,1677870488
Clouds,broken clouds,278.74,10000.0,1.03,0.0,75.0,1677870789
Clouds,broken clouds,278.83,10000.0,2.57,60.0,75.0,1677871090
Clouds,broken clouds,278.83,10000.0,2.57,60.0,75.0,1677871391
Clouds,broken clouds,278.58,10000.0,2.57,60.0,75.0,1677871692
Clouds,broken clouds,278.58,10000.0,2.57,60.0,75.0,1677871993
Clouds,broken clouds,278.58,10000.0,2.57,60.0,75.0,1677872294
Clouds,broken clouds,278.58,10000.0,2.57,60.0,75.0,1677872595
Clouds,broken clouds,278.45,10000.0,2.57,60.0,75.0,1677872896
Clouds,broken clouds,278.5,10000.0,2.57,60.0,75.0,1677873197
Clouds,broken clouds,278.5,10000.0,2.57,60.0,75.0,1677873498
Clouds,broken clouds,278.38,10000.0,1.54,0.0,75.0,1677873799
Clouds,broken clouds,278.38,10000.0,1.54,0.0,75.0,1677874100
Clouds,broken clouds,278.38,10000.0,1.54,0.0,75.0,1677874401
Clouds,broken clouds,278.41,10000.0,2.06,30.0,75.0,1677874702
Clouds,broken clouds,278.41,10000.0,2.06,30.0,75.0,1677875003
Clouds,broken clouds,278.41,10000.0,2.06,30.0,75.0,1677875304
Clouds,broken clouds,278.41,10000.0,2.06,30.0,75.0,1677875605
Clouds,broken clouds,278.41,10000.0,2.06,30.0,75.0,1677875906
Clouds,broken clouds,278.41,10000.0,2.06,30.0,75.0,1677876207
Clouds,broken clouds,278.07,10000.0,2.06,10.0,75.0,1677876508
Clouds,broken clouds,278.07,10000.0,2.06,10.0,75.0,1677876809
Clouds,broken clouds,278.07,10000.0,2.06,10.0,75.0,1677877110
Clouds,broken clouds,278.0,10000.0,2.06,10.0,75.0,1677877411
Clouds,broken clouds,278.31,10000.0,2.06,10.0,75.0,1677877712
Clouds,broken clouds,278.31,10000.0,2.06,10.0,75.0,1677878013
Drizzle,light intensity drizzle,278.34,10000.0,2.06,340.0,75.0,1677878314
Drizzle,light intensity drizzle,278.34,10000.0,2.06,340.0,75.0,1677878615
Drizzle,light intensity drizzle,278.34,10000.0,2.06,340.0,75.0,1677878916
Drizzle,light intensity drizzle,278.34,10000.0,2.06,340.0,75.0,1677879217
Drizzle,light intensity drizzle,278.34,10000.0,2.06,340.0,75.0,1677879517
Drizzle,light intensity drizzle,278.34,10000.0,2.06,340.0,75.0,1677879818
Drizzle,light intensity drizzle,278.34,10000.0,2.06,10.0,75.0,1677880119
Drizzle,light intensity drizzle,278.34,10000.0,2.06,10.0,75.0,1677880420
Drizzle,light intensity drizzle,278.34,10000.0,2.06,10.0,75.0,1677880721
Clouds,broken clouds,277.93,10000.0,2.06,10.0,75.0,1677881022
Clouds,broken clouds,277.93,10000.0,2.06,10.0,75.0,1677881323
Clouds,broken clouds,277.93,10000.0,2.06,10.0,75.0,1677881624
Clouds,broken clouds,277.93,10000.0,2.06,10.0,75.0,1677881925
Clouds,broken clouds,278.07,10000.0,3.6,40.0,75.0,1677882226
Clouds,broken clouds,278.07,10000.0,3.6,40.0,75.0,1677882527
Clouds,broken clouds,278.07,10000.0,3.6,40.0,75.0,1677882853
Clouds,broken clouds,278.07,10000.0,3.6,40.0,75.0,1677883154
Clouds,broken clouds,278.07,10000.0,3.6,40.0,75.0,1677883455
Clouds,broken clouds,278.07,10000.0,3.6,40.0,75.0,1677883756
Clouds,broken clouds,278.07,10000.0,3.6,60.0,75.0,1677884057
Clouds,broken clouds,278.07,10000.0,3.6,60.0,75.0,1677884358
Clouds,broken clouds,278.11,10000.0,3.6,60.0,75.0,1677884659
Clouds,broken clouds,278.11,10000.0,3.6,60.0,75.0,1677884960
Clouds,broken clouds,278.11,10000.0,3.6,60.0,75.0,1677885261
Clouds,broken clouds,278.11,10000.0,3.6,60.0,75.0,1677885562
Clouds,broken clouds,278.24,10000.0,2.57,40.0,75.0,1677885863
Clouds,broken clouds,278.28,10000.0,2.57,40.0,75.0,1677886163
Clouds,broken clouds,278.17,10000.0,2.57,40.0,75.0,1677886464
Clouds,broken clouds,278.28,10000.0,2.68,20.0,75.0,1677886766
Clouds,broken clouds,277.88,10000.0,3.09,20.0,75.0,1677887067
Clouds,broken clouds,277.88,10000.0,3.09,20.0,75.0,1677887368
Clouds,broken clouds,277.88,10000.0,3.09,20.0,75.0,1677887668
Clouds,broken clouds,277.88,10000.0,3.09,20.0,75.0,1677887969
Clouds,broken clouds,277.85,10000.0,3.09,20.0,75.0,1677888270
Clouds,broken clouds,278.2,10000.0,3.09,20.0,75.0,1677888571
Clouds,broken clouds,278.2,10000.0,3.09,20.0,75.0,1677888872
Clouds,broken clouds,278.2,10000.0,3.09,20.0,75.0,1677889173
Clouds,broken clouds,278.5,10000.0,2.68,20.0,75.0,1677889474
Clouds,broken clouds,278.5,10000.0,1.54,0.0,75.0,1677889775
Clouds,broken clouds,278.5,10000.0,1.54,0.0,75.0,1677890076
Clouds,broken clouds,278.36,10000.0,1.54,0.0,75.0,1677890378
Clouds,broken clouds,277.67,10000.0,1.54,0.0,75.0,1677890678
Clouds,broken clouds,277.67,10000.0,1.54,0.0,75.0,1677890979
Clouds,broken clouds,278.36,10000.0,2.57,360.0,75.0,1677891280
Clouds,broken clouds,278.36,10000.0,2.57,360.0,75.0,1677891581
Clouds,broken clouds,278.37,10000.0,2.57,360.0,75.0,1677891882
Clouds,broken clouds,278.37,10000.0,2.57,360.0,75.0,1677892183
Clouds,broken clouds,278.37,10000.0,2.57,360.0,75.0,1677892484
Clouds,broken clouds,278.42,10000.0,3.09,10.0,75.0,1677892785
Clouds,broken clouds,278.42,10000.0,3.09,10.0,75.0,1677893086
Clouds,broken clouds,278.45,10000.0,3.09,10.0,75.0,1677893387
Clouds,broken clouds,278.45,10000.0,3.09,10.0,75.0,1677893688
Clouds,broken clouds,278.45,10000.0,3.09,10.0,75.0,1677893989
Clouds,broken clouds,278.39,10000.0,2.68,10.0,75.0,1677894290
Clouds,broken clouds,278.39,10000.0,2.68,10.0,75.0,1677894591
Clouds,broken clouds,278.39,10000.0,2.68,10.0,75.0,1677894892
Clouds,broken clouds,278.39,10000.0,2.68,10.0,75.0,1677895193
Clouds,broken clouds,278.39,10000.0,2.68,10.0,75.0,1677895494
Clouds,broken clouds,278.5,10000.0,2.68,10.0,75.0,1677895795
Clouds,broken clouds,278.5,10000.0,2.68,10.0,75.0,1677896095
Clouds,broken clouds,278.49,10000.0,3.09,340.0,75.0,1677896397
Clouds,broken clouds,278.46,10000.0,3.09,340.0,75.0,1677896698
Clouds,broken clouds,278.46,10000.0,3.09,340.0,75.0,1677896998
Clouds,broken clouds,278.46,10000.0,3.09,340.0,75.0,1677897299
Clouds,broken clouds,278.46,10000.0,3.09,340.0,75.0,1677897601
Clouds,broken clouds,278.46,10000.0,3.09,340.0,75.0,1677897902
Clouds,broken clouds,278.23,10000.0,2.06,340.0,75.0,1677898203
Clouds,broken clouds,278.23,10000.0,2.06,340.0,75.0,1677898504
Clouds,broken clouds,278.23,10000.0,2.06,340.0,75.0,1677898830
Clouds,broken clouds,278.2,10000.0,2.06,340.0,75.0,1677899131
Clouds,broken clouds,278.2,10000.0,2.06,340.0,75.0,1677899432
Clouds,broken clouds,278.2,10000.0,2.06,340.0,75.0,1677899733
Clouds,broken clouds,278.0,10000.0,2.06,330.0,75.0,1677900034
Clouds,broken clouds,278.0,10000.0,2.06,330.0,75.0,1677900335
Clouds,broken clouds,278.0,10000.0,2.06,330.0,75.0,1677900636
Clouds,broken clouds,278.04,10000.0,2.06,330.0,75.0,1677900937
Clouds,broken clouds,278.04,10000.0,2.06,330.0,75.0,1677901238
Clouds,broken clouds,278.04,10000.0,2.06,330.0,75.0,1677901539
Clouds,broken clouds,278.04,10000.0,2.06,330.0,75.0,1677901840
Clouds,broken clouds,278.04,10000.0,2.57,320.0,75.0,1677902141
Clouds,broken clouds,278.07,10000.0,2.57,320.0,75.0,1677902441
Clouds,broken clouds,277.96,10000.0,2.57,320.0,75.0,1677902743
Clouds,broken clouds,277.96,10000.0,2.57,320.0,75.0,1677903044
Clouds,broken clouds,277.96,10000.0,2.57,320.0,75.0,1677903345
Clouds,broken clouds,277.94,10000.0,2.24,320.0,75.0,1677903645
Clouds,broken clouds,277.94,10000.0,2.24,320.0,75.0,1677903946
Clouds,broken clouds,277.94,10000.0,2.24,320.0,75.0,1677904247
Clouds,broken clouds,277.94,10000.0,2.24,320.0,75.0,1677904548
Clouds,broken clouds,278.05,10000.0,2.24,320.0,75.0,1677904849
Clouds,broken clouds,278.05,10000.0,2.24,320.0,75.0,1677905150
Clouds,broken clouds,278.22,10000.0,1.54,0.0,75.0,1677905451
Clouds,broken clouds,277.78,10000.0,2.57,310.0,75.0,1677905752
Clouds,broken clouds,277.78,10000.0,2.57,310.0,75.0,1677906053
Clouds,broken clouds,277.67,10000.0,2.57,310.0,75.0,1677906354
Clouds,broken clouds,277.67,10000.0,2.57,310.0,75.0,1677906655
Clouds,broken clouds,277.67,10000.0,2.57,310.0,75.0,1677906956
Clouds,broken clouds,277.67,10000.0,2.57,330.0,75.0,1677907257
Clouds,broken clouds,277.67,10000.0,2.57,330.0,75.0,1677907558
Clouds,broken clouds,277.67,10000.0,2.57,330.0,75.0,1677907858
Clouds,broken clouds,277.67,10000.0,2.57,330.0,75.0,1677908159
Clouds,broken clouds,277.67,10000.0,2.57,330.0,75.0,1677908461
Clouds,broken clouds,277.67,10000.0,2.57,330.0,75.0,1677908762
Clouds,broken clouds,277.93,10000.0,2.06,320.0,75.0,1677909063
Clouds,broken clouds,277.93,10000.0,2.06,320.0,75.0,1677909364
Clouds,broken clouds,277.84,10000.0,2.06,320.0,75.0,1677909665
Clouds,broken clouds,277.84,10000.0,2.06,320.0,75.0,1677909966
Clouds,broken clouds,277.84,10000.0,2.06,320.0,75.0,1677910267
Clouds,broken clouds,277.84,10000.0,2.24,330.0,75.0,1677910568
Clouds,broken clouds,277.84,10000.0,2.24,330.0,75.0,1677910869
Clouds,broken clouds,277.51,10000.0,2.57,330.0,75.0,1677911170
Clouds,broken clouds,277.51,10000.0,2.57,330.0,75.0,1677911471
Clouds,broken clouds,277.51,10000.0,2.57,330.0,75.0,1677911772
Clouds,broken clouds,277.51,10000.0,2.57,330.0,75.0,1677912073
Clouds,broken clouds,277.51,10000.0,2.57,330.0,75.0,1677912374
Clouds,broken clouds,277.41,10000.0,3.09,340.0,75.0,1677912675
Clouds,broken clouds,277.41,10000.0,3.09,340.0,75.0,1677912976
Clouds,broken clouds,277.41,10000.0,3.09,340.0,75.0,1677913276
Clouds,broken clouds,277.47,10000.0,3.09,340.0,75.0,1677913577
Clouds,broken clouds,277.47,10000.0,3.09,340.0,75.0,1677913878
Clouds,broken clouds,277.44,10000.0,3.09,330.0,75.0,1677914179
Clouds,broken clouds,277.47,10000.0,3.09,340.0,75.0,1677914480
Clouds,broken clouds,277.49,10000.0,3.09,330.0,75.0,1677914781
Clouds,broken clouds,277.44,10000.0,3.09,330.0,75.0,1677915082
Clouds,broken clouds,277.49,10000.0,3.09,330.0,75.0,1677915383
Clouds,broken clouds,277.49,10000.0,3.09,330.0,75.0,1677915684
Clouds,broken clouds,277.49,10000.0,3.09,330.0,75.0,1677915985
Clouds,broken clouds,277.76,10000.0,3.09,350.0,75.0,1677916286
Clouds,broken clouds,277.72,10000.0,3.09,350.0,75.0,1677916587
Clouds,broken clouds,277.72,10000.0,3.09,350.0,75.0,1677916888
Clouds,broken clouds,277.72,10000.0,3.09,350.0,75.0,1677917189
Clouds,broken clouds,277.66,10000.0,3.09,350.0,75.0,1677917490
Clouds,broken clouds,277.66,10000.0,3.09,350.0,75.0,1677917791
Clouds,broken clouds,277.58,10000.0,2.57,350.0,75.0,1677918092
Clouds,broken clouds,277.58,10000.0,2.57,350.0,75.0,1677918393
Clouds,broken clouds,277.58,10000.0,2.57,350.0,75.0,1677918694
Clouds,broken clouds,277.58,10000.0,2.57,350.0,75.0,1677918995
Clouds,broken clouds,277.58,10000.0,2.57,350.0,75.0,1677919296
Clouds,broken clouds,277.58,10000.0,2.57,350.0,75.0,1677919597
Clouds,broken clouds,277.72,10000.0,2.57,360.0,75.0,1677919898
Clouds,broken clouds,277.72,10000.0,2.57,360.0,75.0,1677920199
Clouds,broken clouds,277.72,10000.0,2.57,360.0,75.0,1677920500
Clouds,broken clouds,277.72,10000.0,2.57,360.0,75.0,1677920801
Clouds,broken clouds,277.72,10000.0,2.57,360.0,75.0,1677921127
Clouds,broken clouds,277.72,10000.0,2.57,360.0,75.0,1677921428
Clouds,broken clouds,277.72,10000.0,4.12,360.0,75.0,1677921728
Clouds,broken clouds,277.72,10000.0,4.12,360.0,75.0,1677922029
Clouds,broken clouds,277.92,10000.0,4.12,360.0,75.0,1677922330
Clouds,broken clouds,277.92,10000.0,4.12,360.0,75.0,1677922631
Clouds,broken clouds,277.92,10000.0,4.12,360.0,75.0,1677922932
Clouds,broken clouds,277.92,10000.0,4.12,360.0,75.0,1677923233
Clouds,broken clouds,277.94,10000.0,5.14,10.0,75.0,1677923534
Clouds,broken clouds,277.94,10000.0,5.14,10.0,75.0,1677923835
Clouds,broken clouds,277.96,10000.0,5.14,10.0,75.0,1677924136
Clouds,broken clouds,277.96,10000.0,5.14,10.0,75.0,1677924437
Clouds,broken clouds,277.96,10000.0,5.14,10.0,75.0,1677924738
Clouds,broken clouds,277.96,10000.0,5.14,10.0,75.0,1677925039
Clouds,broken clouds,277.89,10000.0,5.14,360.0,75.0,1677925340
Clouds,broken clouds,277.89,10000.0,5.14,360.0,75.0,1677925641
Clouds,broken clouds,278.0,10000.0,5.14,360.0,75.0,1677925942
Clouds,broken clouds,278.0,10000.0,5.14,360.0,75.0,1677926243
Clouds,broken clouds,278.0,10000.0,5.14,360.0,75.0,1677926544
Clouds,broken clouds,278.0,10000.0,5.14,340.0,75.0,1677926845
Clouds,broken clouds,278.0,10000.0,5.14,340.0,75.0,1677927145
Clouds,broken clouds,278.0,10000.0,5.14,340.0,75.0,1677927446
Clouds,broken clouds,278.0,10000.0,5.14,340.0,75.0,1677927747
Clouds,broken clouds,278.02,10000.0,5.14,340.0,75.0,1677928048
Clouds,broken clouds,278.02,10000.0,5.14,340.0,75.0,1677928349
Clouds,broken clouds,278.02,10000.0,5.14,340.0,75.0,1677928650
Clouds,broken clouds,278.09,10000.0,5.66,10.0,75.0,1677928951
Clouds,broken clouds,278.09,10000.0,5.66,10.0,75.0,1677929252
Clouds,broken clouds,278.09,10000.0,5.66,10.0,75.0,1677929553
Clouds,broken clouds,278.09,10000.0,5.66,10.0,75.0,1677929854
Clouds,broken clouds,278.09,10000.0,5.66,10.0,75.0,1677930155
Clouds,broken clouds,278.09,10000.0,5.36,10.0,75.0,1677930456
Clouds,broken clouds,278.18,10000.0,5.36,10.0,75.0,1677930757
Clouds,broken clouds,278.18,10000.0,5.36,10.0,75.0,1677931058
Clouds,broken clouds,278.18,10000.0,5.36,10.0,75.0,1677931359
Clouds,broken clouds,278.34,10000.0,5.36,10.0,75.0,1677931660
Clouds,broken clouds,278.34,10000.0,5.36,10.0,75.0,1677931961
Clouds,broken clouds,278.6,10000.0,3.58,340.0,76.0,1677932262
Clouds,broken clouds,278.6,10000.0,3.58,340.0,76.0,1677932563
Clouds,broken clouds,278.5,10000.0,3.6,340.0,75.0,1677932864
Clouds,broken clouds,278.5,10000.0,3.6,340.0,75.0,1677933165
Clouds,broken clouds,278.5,10000.0,3.6,340.0,75.0,1677933466
Clouds,broken clouds,278.5,10000.0,3.6,340.0,75.0,1677933767
Clouds,broken clouds,278.36,10000.0,3.6,340.0,75.0,1677934068
Clouds,broken clouds,278.36,10000.0,3.6,340.0,75.0,1677934368
Clouds,broken clouds,278.42,10000.0,3.6,340.0,75.0,1677934669
Clouds,broken clouds,278.42,10000.0,3.6,340.0,75.0,1677934970
Clouds,broken clouds,278.42,10000.0,3.6,340.0,75.0,1677935271
Clouds,broken clouds,278.61,10000.0,3.6,340.0,75.0,1677935572
Clouds,broken clouds,278.61,10000.0,3.58,340.0,75.0,1677935873
Clouds,broken clouds,278.61,10000.0,3.58,340.0,75.0,1677936174
Clouds,broken clouds,278.61,10000.0,3.09,330.0,75.0,1677936475
Clouds,broken clouds,278.66,10000.0,3.09,330.0,75.0,1677936776
Clouds,broken clouds,278.66,10000.0,3.09,330.0,75.0,1677937077
Clouds,broken clouds,278.66,10000.0,3.09,330.0,75.0,1677937378
Clouds,broken clouds,278.66,10000.0,3.09,330.0,75.0,1677937679
Clouds,broken clouds,278.54,10000.0,2.68,330.0,75.0,1677937980
Clouds,broken clouds,278.54,10000.0,2.68,330.0,75.0,1677938281
Clouds,broken clouds,278.75,10000.0,2.68,330.0,75.0,1677938582
Clouds,broken clouds,278.75,10000.0,2.68,330.0,75.0,1677938883
Clouds,broken clouds,278.75,10000.0,2.68,330.0,75.0,1677939184
Clouds,broken clouds,278.75,10000.0,2.68,330.0,75.0,1677939485
Clouds,broken clouds,278.75,10000.0,2.68,330.0,75.0,1677939786
Clouds,broken clouds,278.75,10000.0,2.57,320.0,75.0,1677940087
Clouds,broken clouds,278.75,10000.0,2.57,320.0,75.0,1677940388
Clouds,broken clouds,278.75,10000.0,2.57,320.0,75.0,1677940689
Clouds,broken clouds,278.75,10000.0,2.57,320.0,75.0,1677940990
Clouds,broken clouds,278.75,10000.0,2.57,320.0,75.0,1677941291
Clouds,broken clouds,278.75,10000.0,2.57,320.0,75.0,1677941592
Clouds,broken clouds,278.75,10000.0,2.57,320.0,75.0,1677941893
Clouds,broken clouds,278.79,10000.0,2.57,320.0,75.0,1677942194
Clouds,broken clouds,278.79,10000.0,2.57,320.0,75.0,1677942495
Clouds,broken clouds,278.79,10000.0,2.57,320.0,75.0,1677942796
Clouds,broken clouds,278.79,10000.0,2.57,320.0,75.0,1677943097
Clouds,broken clouds,278.79,10000.0,2.57,310.0,75.0,1677943398
Clouds,broken clouds,278.79,10000.0,2.57,310.0,75.0,1677943699
Clouds,broken clouds,278.79,10000.0,2.57,310.0,75.0,1677944000
Clouds,broken clouds,278.79,10000.0,2.57,310.0,75.0,1677944301
Clouds,broken clouds,278.79,10000.0,2.57,310.0,75.0,1677944602
Clouds,broken clouds,278.79,10000.0,3.09,310.0,75.0,1677944903
Clouds,broken clouds,278.79,10000.0,3.09,310.0,75.0,1677945204
Clouds,broken clouds,278.79,10000.0,3.09,310.0,75.0,1677945505
Clouds,broken clouds,278.79,10000.0,3.09,310.0,75.0,1677945806
Clouds,broken clouds,278.64,10000.0,3.09,310.0,75.0,1677946107
Clouds,broken clouds,278.64,10000.0,3.09,310.0,75.0,1677946408
Clouds,broken clouds,278.61,10000.0,4.12,300.0,75.0,1677946708
Clouds,broken clouds,278.61,10000.0,4.12,300.0,75.0,1677947009
Clouds,broken clouds,278.61,10000.0,4.12,300.0,75.0,1677947310
Clouds,broken clouds,278.54,10000.0,4.12,300.0,75.0,1677947611
Clouds,broken clouds,278.54,10000.0,4.12,300.0,75.0,1677947912
Clouds,broken clouds,278.54,10000.0,4.12,300.0,75.0,1677948213
Clouds,broken clouds,278.34,10000.0,3.6,320.0,75.0,1677948514
Clouds,broken clouds,278.34,10000.0,3.6,320.0,75.0,1677948815
Clouds,broken clouds,278.28,10000.0,3.6,320.0,75.0,1677949116
Clouds,broken clouds,278.13,10000.0,3.6,320.0,75.0,1677949417
Clouds,broken clouds,278.13,10000.0,3.6,320.0,75.0,1677949718
Clouds,broken clouds,278.13,10000.0,3.6,320.0,75.0,1677950019
Clouds,broken clouds,277.95,10000.0,4.12,310.0,75.0,1677950320
Clouds,broken clouds,277.95,10000.0,4.12,310.0,75.0,1677950621
Clouds,broken clouds,277.95,10000.0,4.12,310.0,75.0,1677950922
Clouds,broken clouds,277.95,10000.0,4.12,310.0,75.0,1677951223
Clouds,broken clouds,277.95,10000.0,4.12,310.0,75.0,1677951524
Clouds,broken clouds,277.95,10000.0,4.12,310.0,75.0,1677951825
Clouds,broken clouds,277.95,10000.0,2.57,300.0,75.0,1677952126
Clouds,broken clouds,277.95,10000.0,2.57,300.0,75.0,1677952427
Clouds,broken clouds,277.95,10000.0,2.57,300.0,75.0,1677952728
Clouds,broken clouds,277.89,10000.0,2.57,300.0,75.0,1677953029
Clouds,broken clouds,277.92,10000.0,2.57,300.0,75.0,1677953329
Clouds,broken clouds,277.92,10000.0,2.57,300.0,75.0,1677953630
Clouds,broken clouds,277.81,10000.0,3.09,290.0,75.0,1677953931
Clouds,broken clouds,277.81,10000.0,3.09,290.0,75.0,1677954232
Clouds,broken clouds,277.81,10000.0,3.09,290.0,75.0,1677954533
Clouds,broken clouds,277.81,10000.0,3.09,290.0,75.0,1677954834
Clouds,broken clouds,277.81,10000.0,3.09,290.0,75.0,1677955135
Clouds,broken clouds,277.81,10000.0,3.09,290.0,75.0,1677955436
Clouds,broken clouds,277.73,10000.0,2.57,330.0,75.0,1677955737
Clouds,broken clouds,277.73,10000.0,2.57,330.0,75.0,1677956038
Clouds,broken clouds,277.73,10000.0,2.57,330.0,75.0,1677956339
Clouds,broken clouds,277.54,10000.0,2.57,330.0,75.0,1677956640
Clouds,broken clouds,277.54,10000.0,2.57,330.0,75.0,1677956941
Clouds,broken clouds,277.65,10000.0,2.06,290.0,75.0,1677957242
Clouds,broken clouds,277.71,10000.0,1.54,0.0,75.0,1677957543
Clouds,broken clouds,277.76,10000.0,1.54,0.0,75.0,1677957844
Clouds,broken clouds,277.71,10000.0,1.79,296.0,75.0,1677958145
Clouds,broken clouds,277.71,10000.0,1.54,0.0,75.0,1677958446
Clouds,broken clouds,277.71,10000.0,1.54,0.0,75.0,1677958747
Clouds,broken clouds,277.71,10000.0,1.54,0.0,75.0,1677959048
Clouds,broken clouds,277.46,10000.0,1.54,0.0,75.0,1677959349
Clouds,broken clouds,277.46,10000.0,1.54,0.0,75.0,1677959650
Clouds,broken clouds,277.46,10000.0,1.54,0.0,75.0,1677959951
Clouds,broken clouds,277.54,10000.0,1.54,0.0,75.0,1677960252
Clouds,broken clouds,277.54,10000.0,1.54,0.0,75.0,1677960553
Clouds,broken clouds,277.54,10000.0,1.54,0.0,75.0,1677960854
Clouds,broken clouds,277.54,10000.0,1.54,0.0,75.0,1677961155
Clouds,broken clouds,277.38,10000.0,1.54,200.0,75.0,1677961456
Clouds,broken clouds,277.38,10000.0,1.54,200.0,75.0,1677961757
Clouds,broken clouds,277.38,10000.0,1.54,200.0,75.0,1677962058
Clouds,broken clouds,277.61,10000.0,1.34,262.0,75.0,1677962359
Clouds,broken clouds,277.61,10000.0,1.34,262.0,75.0,1677962659
Clouds,broken clouds,277.61,10000.0,1.54,0.0,75.0,1677962960
Clouds,broken clouds,277.61,10000.0,1.54,0.0,75.0,1677963261
Clouds,broken clouds,277.58,10000.0,1.54,0.0,75.0,1677963562
